SMILES,InChI,Count
O=C1SC2=Nc3c(sc4ccccc34)CN2C1=O,VQCAUAKXSMWUIJ-UHFFFAOYSA-N,1
C=C1Nc2cc3ccccc3cc2OC1=O,XJIJUQWXCNBGSG-UHFFFAOYSA-N,1
O=C1CCCC2=Nc3ccccc3SCC12,PGVHYZPDSXQNMZ-UHFFFAOYSA-N,1
O=C1C[C@H]2O[C@H]3[C@@H]1C(=O)N[C@H]3O2,YTBWGQOBSJMFTP-RULRNXASSA-N,1
O=C1C[C@H]2[C@@H](CC[C@H]3Cc4nccnc4C[C@@H]32)[C@@H]2CCC[C@@H]12,BANHKPAGUHAACW-CMXYNOPPSA-N,1
O=C1NC=N[C@@]12c1ccccc1O[C@@H]1CCOC[C@H]12,AXPBOQXBELOPQD-MPKXVKKWSA-N,1
C1O[C@@H]2[C@@H]3C[C@@H]3C[C@@H]2O1,JOJZCEIWZYLWRK-MVIOUDGNSA-N,1
O=C1OCC=CC2CCCC3(CO3)C12,KLUWBWZKMCBUGX-UHFFFAOYSA-N,1
O=C1OCC=CC2CCCCC12,LODVMYKMAREOIY-UHFFFAOYSA-N,1
C1=C2[C@H]3CCCC[C@@H]3CC[C@H]2[C@@H]2CCC3CCCC[C@@H]3C2C1,YRPBJZVSDMZVKO-ZLJYJKAJSA-N,1
O=C1CNC(=O)c2ccnn2CCCCCCCOCCN1,HFPJAGZRKAMHJA-UHFFFAOYSA-N,1
O=C1CC[C@@H]2C=C3C(=O)O[C@@H]4CC[C@H](C(=O)[C@@H]2C1)[C@H]34,GDQOVZBINXOIEL-UPUKFFCSSA-N,1
c1ccc2c(c1)CCc1cc3ccsc3nc1-2,OLISURIHLGGIEL-UHFFFAOYSA-N,1
O=c1c2c(c1=O)NCCCNCCCNc1c(c(=O)c1=O)NCCCNCCCN2,YAHPUVUGSIKBJY-UHFFFAOYSA-N,1
O=C1c2c([nH]c3c4c(ccc23)OCC=C4)CC2C[C@]34CCCN3C(=O)[C@]12NC4=O,WGORBHMZXBUKDG-RWHFHKAHSA-N,1
O=C1NS(=O)(=O)NCCOCCNC(=O)[C@]23C[C@H]2c2ccccc2-c2cc4ccc1cc4n2C3,DAVQNPXTKVJPHJ-CYFREDJKSA-N,1
O=S1(=O)CCC2(CCNC2)CC1,IJLJEBISGITNGH-UHFFFAOYSA-N,1
O=C1CCC[C@H]2[C@H]1CCC1=C3CCC[C@H]3CC[C@@H]12,NBCSJIWFGBISOJ-KSZJFAHPSA-N,1
O=C1CCCC2=C1CCc1ccccc1N2,SDMXXVLRTPUQOV-UHFFFAOYSA-N,1
O=C1[Se]C(=O)c2ccccc21,PHPMYXRXYSBCIU-UHFFFAOYSA-N,1
O=C1N[C@H]2SS[C@H]1NC2=O,BDDJKTBQOQJYFJ-ZXZARUISSA-N,1
N=C1C(=O)N2Cc3ssc(=S)c3-c3cccc1c32,MCDAXHJPFCJXOG-UHFFFAOYSA-N,1
C=C1SCCCCS1,FHXKZFXIDYAEKS-UHFFFAOYSA-N,1
O=C1/C=C\C=C\C=C\CC/C=C\C=C\C=C\C=C/C=C\CCN1,JKNIVGRPDQOADR-PWZYZKBXSA-N,1
C=C1C(=O)O[C@@H]2[C@H]3CC[C@H]4O[C@@]34CCC[C@@H]12,RAHSOGZQXRERKK-YHMTXAQFSA-N,1
O=C1CC[C@@H]2CN3CC[C@H]4C[C@@H]3[C@@H]2C2=C(C[C@H](CCO1)C2=O)C4=O,AGBLQUYQXTWUSF-HCBXJVOMSA-N,1
O=C1CCSSCCNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]2CSSC[C@H](NC(=O)CNC(=O)CNC(=O)CN1)C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N2,GNJJCLCDGSCHFO-ROUUACIJSA-N,1
O=S1(=O)CCC2(CCCN2)CC1,CFLVTJPZKNBKHR-UHFFFAOYSA-N,1
C1=CC2N=Cc3cccn3C2C=C1,FODBOQYOJFBMFK-UHFFFAOYSA-N,1
O=c1[nH]c(=O)c2cccn2[nH]1,AQTRWCPNROUMPO-UHFFFAOYSA-N,1
c1ccc2c(c1)C1C[C@H]3CCCC[C@]23CO1,SGLXVUVOXNIWON-KTZGRWMLSA-N,1
O=C1/C=C\CC[C@]23CC(=O)O[C@@H]2/C(=C/C(=O)OC[C@]24CCC=C[C@H]2O[C@@H]2C[C@@H](O1)[C@H]4[C@]21CO1)CCO3,XIDLMHTUSWDCGA-YBVYJSGZSA-N,1
C1=NOC2(C1)Cc1ccccc1C2,CMOQHJUFJLJZRD-UHFFFAOYSA-N,1
C=c1/c(=C2/C(=O)Nc3ccccc32)[nH]c2ccccc12,NLQVTEWXJZHGID-NXVVXOECSA-N,1
c1cnc2c3c(ccc2c1)Cc1cc2c(nc1O3)CCCCC2,RIFRDZMFZWBSTL-UHFFFAOYSA-N,1
O=C1C[C@@H]2C3=C(OCCC3=O)[C@@H]3[C@@H]([C@@H]4C=C5OCCC(=O)[C@@]53[C@H]3CC(=O)O[C@@H]43)[C@@H]2O1,WCIOBADEZZKSNC-AGXFOYLDSA-N,1
O=C1C[C@@H]2C3=C(OCCC3=O)[C@H]3[C@@H]4C(=O)[C@H](C[C@@H]5OC(=O)C[C@H]45)[C@H]3[C@@H]2O1,YZOSKMWVVXKNKP-DKLZFDGJSA-N,1
O=C1CCC/C=C/CCCOC(=O)c2ccccc2C1,GDNCRWMYRPVMRU-OWOJBTEDSA-N,1
c1cc2n(n1)CCCCO2,DCURSKWHYCGTQO-UHFFFAOYSA-N,1
O=S1(=O)CCC2(CC2)CC1,FPUPNUUUIWNUKW-UHFFFAOYSA-N,1
O=C1Cn2ncnc2N1,LLMUISPEDIKESD-UHFFFAOYSA-N,1
O=c1[nH]c2n[nH]c(=S)n2c2ccsc12,YDHXMHHLPYDRKE-UHFFFAOYSA-N,1
O=C1CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)COC(=O)CNC(=O)CNC(=O)[C@@H]2CCCCN2C(=O)CNC(=O)CN1,ATNNPUBZKJOOIP-IRXDYDNUSA-N,1
O=C1c2c(nc3ccccn23)NC(=O)N2CCC[C@@H]12,VNZJVAVOLDSETH-QMMMGPOBSA-N,1
C=C1CCC[C@]23CC[C@H](O2)[C@@]24C(=O)NC[C@@H]2CC=C[C@@H]4[C@@H]13,MBCIPZWFCBNFBI-MWPAKBBPSA-N,1
O=C1C2=C(CC3C1C[C@H]1C(=O)N4[C@@H](CC5c6ccccc6N[C@@H]54)C(=O)N31)OCC2,DQJGGQMZSVWBFQ-YVXYAMIGSA-N,1
O=C1C2=C(CC3C1C[C@@]14SSS[C@]5(CC6c7ccccc7N[C@@H]6N5C1=O)C(=O)N34)OCC2,ATJNIGBGDGAIHU-QTZDTZGTSA-N,1
O=C1C2=C(CC3C1C[C@@]14SS[C@]5(CC6c7ccccc7N[C@@H]6N5C1=O)C(=O)N34)OCC2,ZSYYHBPLAIMBRP-QTZDTZGTSA-N,1
C=C1C2=CC(=O)OCC2=CC[C@@H]2[C@H]3C(=O)CO[C@@H]4OC(=O)[C@H](C[C@@H]12)[C@@H]43,CYEPBENKOLZORJ-ZEMMXSJQSA-N,1
c1cc2c3c(nc4c2c(n1)NC1(CCCCC1)N4)OCC3,PGJHFPLLDJBGHA-UHFFFAOYSA-N,1
c1cc2c3c(ccc2[nH]1)OCC1NCCOC31,QZIGTHKLLQKWLA-UHFFFAOYSA-N,1
O=C1C[C@H]2[C@@H](CC[C@H]3CC=CC[C@@H]32)[C@@H]2CCC[C@@H]12,UVVRXFBHZZTELU-FOLNQXHWSA-N,1
S=C1CNCN1,KRQAETCTQQMPDP-UHFFFAOYSA-N,1
O=C1CCC[C@]23CC[C@H](C[C@H]12)C3,IDGJWERPEWOAJT-FXPVBKGRSA-N,1
O=c1occc2c1C1CC(O2)c2c(ccoc2=O)O1,XHJXLPVZGLTBDN-UHFFFAOYSA-N,1
C1=C[C@@H]2Cc3c([nH]c4ccccc34)CN2C1,PCEFTYPTUSRZJT-SNVBAGLBSA-N,1
C1C2OC2C2C1C1CC2C2OC12,BQQUFAMSJAKLNB-UHFFFAOYSA-N,1
O=C1C=CCCCCCCN1,LHXAUNMCGKBZNM-UHFFFAOYSA-N,1
O=C1NC2(CC2)CS1,ZPJWFPQEQIAGHH-UHFFFAOYSA-N,1
O=C1C=C[C@H]2C(=C1)CC[C@@H]1C2CC[C@@H]2CCC[C@H]21,AZRKGEOPFCFNMW-FGMCOMNJSA-N,1
O=C1CC2OCC3CC(=O)C4C(CC[C@H]5COC(=O)C6OC645)C32CO1,YWNDRIUANAGSQD-SBXMVMKISA-N,1
C1=C\CCC2OC2CCCCC/1,DEXGJJREQSZGBF-DUXPYHPUSA-N,1
O=C1CN[Zn]O1,QAWHOSXBBCDPLO-UHFFFAOYSA-M,1
O=c1[nH][nH]c(=O)c(=O)[nH]1,AJTHJBGLCVQLHQ-UHFFFAOYSA-N,1
C1=C[C@H]2C[C@@H]3CCC[C@]3(C1)C2,CUOBJLYGSPOFKD-GARJFASQSA-N,1
C=C1C[C@@]23CCC1C[C@H]2[C@@]12CCC[C@@H](CNC1)C2CC3,FFXPVYDLMIPASC-HWSBLYTCSA-N,1
O=C1C[C@@H]2CCCC3C(=CC4C3C3C[C@H]5O[C@H]6CCC7CC(=O)O[C@@H]7C45C36)C2O1,XXXYVDZEOQBPQW-NPVUFHHFSA-N,1
C1=C/CC[C@@H]2O[C@H]2CCCC[C@@H]2O[C@H]2CC/1,NKWBTMNEUGUSEA-DCZBQDPPSA-N,1
C1CN[C@@H]2[C@H](C1)C[C@H]1C[C@H]2CN2CCCC[C@@H]12,PCTYDEAPIWWHMV-CAEXGNQWSA-N,1
O=C1CNCC2(COC2)N1,VVUDKHDUKJGGIE-UHFFFAOYSA-N,1
O=C1C[C@@H]2CCC[C@H](COc3ccccc3C(=O)NCCN1)O2,LSCWMMVBZNCEKD-QWHCGFSZSA-N,1
C1=CC2(CCC1)CCCO2,MFDJDYYGHONNNP-UHFFFAOYSA-N,1
C1=C[C@@H]2CC1[C@H]1CCC[C@@H]21,WHNYVDJJCTVMGO-JOUUOIQHSA-N,1
C1=CC2C[C@@H]3CCC[C@]3(C1)C2,CUOBJLYGSPOFKD-QXXIUIOUSA-N,1
O=C1Nc2ccccc2C1=C1Nc2ccccc2C1=O,CRDNMYFJWFXOCH-UHFFFAOYSA-N,1
C=C1CCCCC[C@H]2CC[C@@H](O2)C(=C)CCC1,UIUSFXGLHRQCID-JKSUJKDBSA-N,1
C1CCN2CCCC(C1)[C@@]21CO1,QOPHYCCBCKQGAG-AXDSSHIGSA-N,1
O=C1C[C@@H]2CC[C@@H]3N[C@H](C1)C2c1ccccc13,NIFRKVPOYCJIAG-XRZZRIDCSA-N,1
O=C1C=C2C(CC1)C1CCC3C(C4CC4C34CCC(=O)O4)C1C1CC21,CPIREIREIGGYHN-UHFFFAOYSA-N,1
C1=C\[C@H]2[C@@H]3CCCC[C@H]3C[C@@H]2NCCCN[C@@H]2C[C@@H]3CCCC[C@H]3[C@@H]2/C=C/1,ZKTFUNZCYRUILZ-CLVJJUBKSA-N,1
O=C1CCCCCCCCCCOCCCCO1,MRMOPGVGWFNHIN-UHFFFAOYSA-N,1
C=C1C(=O)C[C@@H]2[C@@H]1CC[C@@]13C[C@]14CCCC[C@@H]4CC[C@@H]23,TUJQJHYIYPULLU-SGVZTEBKSA-N,1
C1=C[C@H]2CC[C@H]3[C@@H](CC4CC45CCCC[C@H]35)[C@@H]2C1,MVVZJRNNXXFCLQ-NPIBWMTFSA-N,1
O=C1CNC(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CCSCc2cccc(c2)CSCCNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)CN1,XSZRAKXCWGZAGO-UIOOFZCWSA-N,1
O=C1CC(=O)C1,PZQGSZRQKQZCOJ-UHFFFAOYSA-N,1
C=C1CCCC2=C[C@@H](CCC1)OC2=O,KRHMENODQBVOJJ-LLVKDONJSA-N,1
O=C1CCCCCCCCCCC(=O)OCCO1,GJJSUPSPZIZYPM-UHFFFAOYSA-N,1
O=C1C[C@@]2(C(=O)Nc3ccccc32)c2nn[nH]c2N1,ISJHEXARHIYIFN-LBPRGKRZSA-N,1
S=c1[n-]c(=S)[n-]c(=S)[n-]1,WZRRRFSJFQTGGB-UHFFFAOYSA-K,1
c1ccc2c(c1)C[C@@H]1ON2C[C@@H]2N[C@@H]21,IISIICCXAPCDNV-LSJOCFKGSA-N,1
O=C1C=C2C(CC[C@@H]3CCC[C@H]23)[C@H]2CCCCC12,WXLGJCWDRBIVPE-XDYZINJXSA-N,1
O=C1NC(=O)/C(=C2\CCCc3cnccc32)S1,QDCQYCSTFHAKCX-KTKRTIGZSA-N,1
O=C1CCN2C(=O)CNC(=O)[C@@H]3CCCN3C(=O)CNC(=O)CCOC(=O)CNC(=O)C2C1,YHSOHVNAEMZPMB-LSLKUGRBSA-N,1
O=C1CNS(=O)(=O)c2ccsc21,BGSGHXGPHHVUFR-UHFFFAOYSA-N,1
O=C1CC(=O)c2c(ccc3ccccc23)C1,ZRQCCQQSKWLUQU-UHFFFAOYSA-N,1
C1=CC2(CO1)c1ccccc1OCC21COC1,QYRCGGGTDGIPQZ-UHFFFAOYSA-N,1
O=C1[C@@H]2Cc3c([nH]c4cc5c(cc34)C=CCO5)CN2C(=O)[C@@H]2CCCN12,VQAFLZQQYYCVAJ-IRXDYDNUSA-N,1
O=C1C=C[C@]23CC[N@](Cc4cc5c(cc42)OCCO5)[C@H]3C1,SMGRXJXEJHVAEN-IRXDYDNUSA-N,1
c1ccc2nc3c(nc2c1)C[C@@H]1CC[C@@H]2[C@H](CC[C@@H]4CCC[C@H]42)[C@H]1C3,FTPLFWSCFDAGSB-XEZGLNCPSA-N,1
S=C1C=COC1,CYAHAUPRKQBEGZ-UHFFFAOYSA-N,1
C1=C[C@H]2CC1[C@H]1C3C=C[C@@H](C3)[C@H]12,ZSJSPFJUHHVKQB-ORKONLDJSA-N,1
O=C1NC(=O)C2CC=CC12,BNSWSYXXYIIBPU-UHFFFAOYSA-N,1
O=C1OC(=O)C2CCCC=C12,XVGQCWWUXBWHHZ-UHFFFAOYSA-N,1
O=C1NC2C=CC=C3CCCC1C32,UQYBBAMWPGYOOH-UHFFFAOYSA-N,1
O=C1[N-]C(=O)c2ccccc21,XKJCHHZQLQNZHY-UHFFFAOYSA-M,1
O=C1/C=C/C(=O)c2ccccc2CC(=O)OCCC1,QABJHNOFFDVLNA-BQYQJAHWSA-N,1
C1=C2C[C@H]3CC[C@]2(CCC1)C3,PGLVZLABRFDJHY-MWLCHTKSSA-N,1
O=C1CCCC2=C1CCC2,UXSWKQVGKDBMOX-UHFFFAOYSA-N,1
c1cc2ccc3c(c2o1)O[C@@H]1CC[C@H]2OCCC[C@@H]2[C@H]1C3,KGVDSLFKDVPIED-KLHDSHLOSA-N,1
c1cc2c(cn1)cnc1[nH]ccc12,FKOJYNXZTJDROY-UHFFFAOYSA-N,1
C1=NC2c3ccccc3CC2S1,PEYSNQKRBRHEFC-UHFFFAOYSA-N,1
O=C1CC2CC3[C@H](CCC[C@]34CO4)C[C@H]2O1,MXJANLHBXNVKCN-PXSDQIBWSA-N,1
O=C1c2ccccc2[C@@H]2CC[C@@]34COC[C@@H](C[C@@H]3[C@@H]12)O4,XESUIMMYGMWSNZ-OSPCUOJCSA-N,1
O=C1CCC2C3=C(CCC2C1)C1CCCC1CC3,DGFFBHOQIKZHMY-UHFFFAOYSA-N,1
c1nc2c(c3c1COCC3)CNCC2,HCPWAVVJCIJOAV-UHFFFAOYSA-N,1
O=C1C[C@H]2C=C1CC1C(=O)NC[C@H]1c1ccccc1C2,SVUGAVXODAEZSO-PYUGYUQBSA-N,1
O=C1CCCc2c1cc1ccc3cccc4ccc2c1c34,AIGDHFJPKNZUOR-UHFFFAOYSA-N,1
C=c1ccoc1=C1NC=NO1,MCBLYKLVIOZHIN-UHFFFAOYSA-N,1
O=C1C[C@@H]2CCCNCCc3c(n1c1ccccc31)C2,BGYFWXXMWXBJJQ-GFCCVEGCSA-N,1
O=C1CCCNC(=O)c2ccccc2OC[C@H]2CCC[C@@H](CCN1)O2,NKYHHSJMPGSOAZ-LSDHHAIUSA-N,1
C=C1C[C@@H]2COC(=O)CN2C1,NHSFYWGZCLZXEQ-SSDOTTSWSA-N,1
c1ccc2c(c1)CCN1COC2C1,JZZPSEJAUKNDJB-UHFFFAOYSA-N,1
S=C1Oc2ccccc2C2=NCCCN12,HKDJCRDJEKJPFA-UHFFFAOYSA-N,1
C1CC2CC(CCO2)N1,AMYLQYFKOSRZQM-UHFFFAOYSA-N,1
C1=N[C@@H]2CNCc3ccccc3[C@@H]2O1,RUJMPLUAXAOSLF-MNOVXSKESA-N,1
c1cc2c3c(c1)O[C@@H]1[C@H]4CC[C@@]5(CC4)[C@H](C2)NCC[C@@]315,ICUWBDKDVXBCKE-MOSHLBJQSA-N,1
O=C1/C=C/CCOC(=O)CCCCNC(=O)/C=C/CCOC(=O)CCCCNC(=O)/C=C/CCOC(=O)CCCCN1,AVNOVHHUHLLNLG-YRFMQCOBSA-N,1
O=C1CCNCC2(CCOCC2)N1,PSJCCBLLDXBRCO-UHFFFAOYSA-N,1
O=C1N[C@]2(C[C@H]3c4cc5c(cc4N[C@H]3O2)OCC=C5)C(=O)N2CCC[C@H]12,FEAWQZSJIPURAZ-HBMYEMETSA-N,1
O=S1(=O)CC=NCCN1,OKSATKOWHTUIRX-UHFFFAOYSA-N,1
O=S1(=O)N=CNc2ncncc21,WEFKESPBBYCEFQ-UHFFFAOYSA-N,1
O=C1Nc2cccnc2OC12CCCCC2,WNLIZHKFLZQHSP-UHFFFAOYSA-N,1
C=C1C(=O)N2c3ccccc3C34CCN5CC6=CCOC1C(C6CC53)C24,KIVIUDLYHIMYCB-UHFFFAOYSA-N,1
O=C1C=CC(=[N+]2C=Nc3ncccc3C2=O)C=C1,UUEXIUZSXCJSRB-UHFFFAOYSA-N,1
C=C1C=C2C(=O)CCC2=CC1,KBXRAHJPSAHPTR-UHFFFAOYSA-N,1
O=C1O[C@H]2[C@@H]3CCCC[C@]34CO[C@@H]2[C@]12CCCC[C@@H]42,BRHVHZQYFRSBAM-JKPJVAMOSA-N,1
c1ccc2nc3ccccc3c(=[N+]3CCNCC3)nc2c1,VAXJJWVTYRIYFY-UHFFFAOYSA-N,1
O=C1CC2(CN1)COC2,XOEBLSZYSCOXCH-UHFFFAOYSA-N,1
C1CN2CC3CN1CN(C3)C2,HKESLXUJNISZAC-UHFFFAOYSA-N,1
O=C1Nc2ccccc2/C1=c1/sc2n(c1=O)CNCN=2,LQNUWUUHMHWLBZ-KTKRTIGZSA-N,1
O=C1NC(=O)c2c1c1c3c4c2-c2ccccc2C4C2CCC(O2)C3c2ccccc2-1,KHTOCSUDHUSQFO-UHFFFAOYSA-N,1
C=C1C2=C(C=C[C@]34CC[C@H](CC[C@@H]13)C4)CCC2,RNZPIRILBFXNRK-JQFCIGGWSA-N,1
O=C1CC=Nc2nonc2N1,ODBPNWSSYLQEAU-UHFFFAOYSA-N,1
O=C1CC2CC/C=C\CC/C=C/C2O1,KVHFKYQDEQQWOK-ZGEMLFEOSA-N,1
N=C1CCc2cccc3cccc1c23,HNKYSRKTTKAXRY-UHFFFAOYSA-N,1
O=C1C=C2NC3=CC[C@@H]4C[C@H]5Oc6cc7c(cc6[C@H]5N5CC[C@@]3(C2=CC1=O)[C@H]45)[C@@]12CCN3C[C@H]4O[C@H]4[C@@H](CC=C1N7)[C@H]32,IJWCWMFPCXTQTB-XNCGGDAUSA-N,1
N=c1cc[nH][nH]c1=O,VROMXVIODDASTK-UHFFFAOYSA-N,1
O=C1c2ccccc2-c2nc3c(nc21)CCCC3,IEDHZIWDQFAZJQ-UHFFFAOYSA-N,1
O=C1CNCC=C2c3ccccc3CCN12,LUKQNUXREMLELL-UHFFFAOYSA-N,1
O=c1[nH]ccn2c(=S)[nH]nc12,XNMKDMPQVBWAMQ-UHFFFAOYSA-N,1
O=C1CC[C@H]2C[C@@H]3CCC[C@H]3C/C=C\[C@@H]12,JKTBJSMEFTZQTD-GEJNQEHLSA-N,1
O=C1CC[C@H]2[C@@H](CC[C@@H]3[C@@H]2CCC24OC(=O)[C@@]5(CCCC[C@@H]25)CC[C@@H]34)CO1,NSNMPUQHLORMFB-JPZOHRIMSA-N,1
N=C1CCCc2nc3c(cc21)CCCC3,OUIRDQHCQNTSGL-UHFFFAOYSA-N,1
S=c1[nH]ccc2c1CCCC2,FZNJOBNKDCYNQM-UHFFFAOYSA-N,1
O=C1C/C=C\CCC(=O)CCC/C=C/C=C/C=C\CC[C@@H]2CCC[C@@H](O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)OCC1,YKOOGWINAZIQKR-OEVWIRBHSA-N,1
C1CC2CCNCN2C1,FOFSMOMBDCNWNL-UHFFFAOYSA-N,1
C1=C[C@H]2CC[C@H]3[C@@H]4O[C@@H]1[C@@]23CC[C@@H]1C[C@H]2O[C@H]2[C@H]14,IPOCGXKFKDFIGK-XGGCPXATSA-N,1
O=C1O[C@@H]2CCO[C@H]1C2,WTAHXCRHSVUQDQ-UHNVWZDZSA-N,1
O=C1c2cc(=O)ccn2[C@H]2CCOC[C@]23SCCN13,AMKOIDOTXATLNZ-AAEUAGOBSA-N,1
O=C1OCOC(=O)C12Cc1ccccc1N1CCNCC12,YPNHEOFJIUDUML-UHFFFAOYSA-N,1
O=C1CCC[C@@H]2[C@H]3CCCN4CC=C[C@@H](CN12)[C@@H]34,UIZLCJMNSRXARC-JLNYLFASSA-N,1
O=C1C2=C(Nc3ccccc3NC2)c2ccccc21,DDSCODAHVVAFFP-UHFFFAOYSA-N,1
O=C1COc2ccccc2OC1,OPNDWUNGMWNXNB-UHFFFAOYSA-N,1
O=C1NC[C@@]23C=C[C@@H](C[C@H]12)O3,SYNPKTFCDZVUCQ-BBVRLYRLSA-N,1
O=C1CCCCCCC[C@H]2C[C@@H](CCO1)OCN2,HJTVXZNBCTWGRE-QWHCGFSZSA-N,1
O=C1CCCCCCCCCCCCCCCO1,LOKPJYNMYCVCRM-UHFFFAOYSA-N,1
O=C1CCNC(=O)c2ccccc2OC[C@H]2CCC[C@@H](CCN1)O2,QSQXFVNIILJEBM-UONOGXRCSA-N,1
C1=C[C@H]2C[C@@H]1[C@@H]1[C@H]2[C@H]2C=C[C@H]1C2,ZSJSPFJUHHVKQB-IQMQYZSSSA-N,1
c1cc2c3cccc(c3c1)CNCCOCCNCc1cccc3c(cccc13)CNCCOCCNC2,YDYNOTLQGPRNSK-UHFFFAOYSA-N,1
O=S1(=O)OCCO1,ZPFAVCIQZKRBGF-UHFFFAOYSA-N,1
c1ccc2c(c1)N=C1CCCC3CNCCC123,LLURDCYZEIOTAJ-UHFFFAOYSA-N,1
C1=C2CC[C@H]2[C@@H]2C[C@@H]3CCC[C@@]2(CC1)C3,FSUNZQIDZWVXRY-PMOUVXMZSA-N,1
O=C1NC(=O)C2=CCCC=C12,FGOLBMFPKZELEY-UHFFFAOYSA-N,1
O=C1C=C[C@]2(C[C@@H]3[C@H]4CCCC[C@@H]4CC[C@H]3O2)O1,NRYGAIYKJPGERI-WPLOAARJSA-N,1
O=C1C[C@@H]2CCCCC=C2N1,WCLUMGNYTFZGIZ-ZETCQYMHSA-N,1
C1CO[C@@H]2COC[C@@H]2C1,XWAJBKSKJRBVFY-NKWVEPMBSA-N,1
O=C1C[C@H]2CC=CC[C@H]3C=CCC1=C23,DRBNEFLURNVWCN-VHSXEESVSA-N,1
N=C1CC[C@@H]2[C@H]3CC[C@@H]4CCC[C@H]4[C@@H]3[C@@H]3O[C@@H]3[C@H]2C1,QOHUCRVCWGLBBF-MHPIZHQKSA-N,1
O=c1/c(=C2\C=CC=CN2)sc2cccn12,YPLZTZVFGCYNDJ-NTMALXAHSA-N,1
O=C1NCC[C@@H]2CCC[C@H](COc3ccccc3C(=O)N3CCC[C@H]13)O2,YCDMZAWHRWRSHA-ZMSDIMECSA-N,1
O=C1NCc2nccn2-c2ccccc21,YTOLXRNBKNVVKP-UHFFFAOYSA-N,1
O=C1CCCC=CCCCCCCCCCC1,ABRIMXGLNHCLIP-UHFFFAOYSA-N,1
O=S1(=O)NCc2nn[nH]c2-c2ccccc21,JTSBKORNVQGXBB-UHFFFAOYSA-N,1
c1ccc2c3c(ccc2c1)Oc1nc2c(cc1C3)CCCCC2,SRGCBRZIVMMJDG-UHFFFAOYSA-N,1
O=C1CC2CC1C1CCCC21,OMIDXVJKZCPKEI-UHFFFAOYSA-N,1
C1=CC2(CCN1)CCNCC2,HZOAERAVVZQXDL-UHFFFAOYSA-N,1
C1=CCC2CC=CC2C1,UFERIGCCDYCZLN-UHFFFAOYSA-N,1
C1=NCOC1,NHZLLKNRTDIFAD-UHFFFAOYSA-N,1
c1ccc2c(c1)NC1C3CC4CC[NH+]3[C@H]3CC21C[C@@H]43,GMJQLUPTGCKGPJ-CTQYKSQPSA-O,1
C1=NC2(COC1)c1ccccc1OCC21COC1,BUAHLJQZDXXXFT-UHFFFAOYSA-N,1
O=c1c2ccccc2c(=O)c2oc3cc4oc5c(=O)c6ccccc6c(=O)c5[nH]c4cc3[nH]c12,TUCARPJYNOOCIC-UHFFFAOYSA-N,1
O=C1C[C@@H]2OC(=O)C[C@@H]2O1,YLPYBXGWNMUHNE-IMJSIDKUSA-N,1
O=C1NC(=O)C2C1CN1c3c(ccc4cccnc34)C=CC21,WYJVKHVPAWMOHW-UHFFFAOYSA-N,1
C1=C2[C@H]3CCCC[C@@H]3CC[C@H]2[C@@H]2CC3O[C@@]4(CCCCO4)CC3[C@H]2C1,JNPMIPBCXKWALJ-PNBXVFPHSA-N,1
O=C1C=C[C@@H]2[C@H]3CC[C@H]4COC(=O)[C@H]5O[C@@]45[C@@H]3C=C[C@H]2C1,NPBDUHOSKLBGPU-FUGZPMJYSA-N,1
O=C1C=C2[C@H](CC[C@H]3[C@@H]4CCCC[C@H]4CC[C@H]23)CO1,UDKWYESAKJWWHK-QRTUWBSPSA-N,1
O=c1cc2c(c[nH]1)CCC2,RGLVIBYOXXKPPK-UHFFFAOYSA-N,1
O=C1C[C@H]2CC[C@@H]3[C@H]4CCCC[C@@H]4CC[C@H]3[C@]23O[C@H]13,CMURXTBJSVUSCC-MFRZYDGYSA-N,1
O=C1C2=C[C@@H]3C[C@H]4CO[C@@H](C3=O)[C@@]24Oc2cc3c(cc21)C=CCC3,DRYLSNRUKRSKPY-QCQDVHPSSA-N,1
C1=C2CCCC[C@@H]2[C@H]2CC[C@@H]3C4CC5(CCCCO5)OC4C[C@H]3[C@@H]2C1,CXSWGMUWBFXAMJ-MUHHWNAKSA-N,1
O=C1CC[C@@H]2[C@H](CC[C@@H]3C4=CC(=O)OC[C@H]4CC[C@@H]23)C1,WOLNBPUXWDRTJU-YXRJLALLSA-N,1
O=C1OCCCC/C=C/CCCCCC[C@@H]2O[C@@H]12,SCBDIPPORCJJPP-XVQPDXDWSA-N,1
O=C1C=CC[C@@H]2CC[C@H]3[C@H](CC[C@@H]4COC(=O)[C@H]5O[C@@]453)[C@H]12,LHCLQXOSARUNBR-KRUZZXAXSA-N,1
O=C1CC[C@H]2[C@@H](CC[C@H]3C4=CC(=O)OC[C@@H]4CC[C@H]23)C1,WOLNBPUXWDRTJU-XSXPHNMFSA-N,1
C1=C2[C@@H]3CCCC[C@@H]3CC[C@@H]2[C@@H]2CC[C@@H]3CCCC[C@@H]3C2C1,YRPBJZVSDMZVKO-ZXYQCIFYSA-N,1
